-0.04440635	-0.0040281266	0.0077450783	0.14612223	0.0894873	0.04280238	0.09064694	-0.08579138	0.13444942	-0.034921892	-0.0012534918	-0.1419246	-0.049195424	-0.10462037	-0.016733889	-0.051466245
-0.014172041	0.004974274	0.06848322	0.06511776	0.018702531	-0.02014959	0.08640266	0.035645444	0.0013321058	-0.0002462397	-0.06440161	-0.07291129	0.062256124	-0.06281004	0.0559892	0.02320974
0.041550513	0.07455315	-0.045648213	-0.00057225506	0.036958747	-0.004810845	0.058976013	0.08830823	0.01746201	-0.009095585	-0.06497063	-0.0013157807	0.10482949	0.03955027	0.07622994	0.051936265
-0.0044752173	-0.007775419	0.030131113	0.096031286	0.06672569	-0.037222654	0.01852532	-0.0279857	0.0072662556	0.0068331147	-0.05130091	0.0046394416	-0.009459509	-0.081392124	-0.022995131	0.008435068
-0.088447474	-0.09105196	0.2230512	0.17242512	0.15584335	0.077825174	0.07956838	-0.070433594	0.12114028	-0.0005869788	0.048364922	-0.109802514	-0.026017964	-0.0796134	-0.025017614	-0.07014655
0.010660461	0.0895761	0.21268807	0.042220503	-0.046190847	-0.07997656	-0.047820985	0.034949187	-0.0562126	0.08471838	-0.11101236	0.011077768	0.08491355	0.07970101	0.10214739	0.112708196
0.07950523	0.061796397	-0.027898584	0.10395024	0.06025538	-0.07102795	0.049695328	-0.010124543	-0.010471252	-0.0032729146	-0.039533112	0.006779465	0.059642743	0.03578567	0.06724452	0.04177175
-0.004175925	-0.014502218	0.16027182	0.13351972	0.1011498	0.019899251	0.06852672	-0.046794012	0.12179428	-0.041583437	-0.071967274	-0.09493644	-0.0003348395	-0.025833974	-0.08171342	-0.019370137
-0.085473925	-0.030506356	0.1701808	0.1537368	0.15520456	0.06937364	0.091042526	-0.045978494	0.09610485	-0.050705615	0.010450022	-0.103375815	-0.024871364	-0.08340818	0.010688905	-0.09097376
0.07348722	0.033936206	0.01532715	0.055775456	-0.003151579	-0.045825344	0.06316905	-0.0047050025	-0.0032468857	0.0070995	-0.092970684	0.024556616	0.1029324	0.052954484	0.014085488	0.053720303
-0.024284484	0.03311549	0.17417341	0.10553071	0.06679614	-0.09016229	-0.046553444	0.06350853	0.036458496	0.11505533	-0.046661545	-0.03948032	0.038681976	-0.01681807	0.015976403	0.0017493517
-0.028627554	0.015318565	-0.1365268	-0.12865356	-0.024174107	0.05729187	0.07179609	0.013212595	0.054753732	-0.10463828	0.1313786	-0.08265188	0.011243874	-0.048758633	0.026970893	-0.02251983
0.08735969	0.027236255	-0.001786021	0.040235315	-0.04259444	-0.019081434	0.032580443	0.029335145	0.035343196	-0.02032253	-0.095204346	0.00550328	0.06564768	-0.0073260423	0.045584034	0.049868733
0.07400278	0.088557824	-0.1137305	0.052383415	-0.0316797	-0.048099764	0.009036416	0.0019522492	0.014836588	0.0670236	0.010095821	0.039570402	0.070544936	0.054824427	0.050242685	0.108539715
-0.094835445	-0.09472596	-0.15718687	-0.0027293053	0.12031567	0.06411606	0.18815137	-0.041139904	0.15096867	-0.1493252	0.12590465	-0.12687232	-0.09843305	-0.09065561	-0.094864056	-0.056499116
0.058908004	0.03466527	-0.015695048	0.09126222	-0.04344728	-0.047348507	-0.01711718	-0.022498555	-0.0044956817	0.060600266	-0.023942715	-0.006697305	0.034342397	0.027075032	0.038582616	0.032817975
0.019633388	0.07199401	-0.04675381	0.07351153	0.06547465	0.016048454	0.036315132	-0.015524727	-0.0061135856	0.018113842	-0.061044686	-0.015919676	0.01804482	-0.014378737	-0.0025868518	0.031041836
0.10033374	0.10879552	-0.1325723	-0.18643554	-0.087497294	-0.05054291	0.03238561	0.056985352	-0.015954709	-0.0019557893	0.027853455	0.068795405	0.097155415	0.027225832	0.11019621	0.09286051
0.014497771	0.017722733	0.054427538	0.002757058	-0.008333572	-0.056820486	0.0027760228	0.008888234	-0.016730497	0.044397827	-0.078848064	-0.019901682	0.04241094	-0.00072954636	0.056368567	0.0643594
-0.0852	-0.073147975	0.28613555	0.04194513	0.09437159	0.057616055	0.043518256	0.037793476	0.0439817	0.038392797	-0.03806159	-0.109938756	-0.041840687	-0.10039629	0.033492718	-0.048130043
0.036553446	0.04611401	-0.27392766	-0.0616337	0.024531689	-0.04556842	0.01821845	0.057060555	-0.010407467	0.014713235	-0.038400672	0.024281679	0.06548973	0.026796281	0.085190125	0.049089838
0.016279828	-0.014378147	0.07301997	0.09544379	0.095656276	0.015793117	0.03319025	0.010852881	0.016403321	-0.008789365	0.0120763825	-0.070637025	-0.03684112	-0.07106305	-0.018338466	-0.06742414
0.07998647	0.048320685	0.035782777	-0.017384155	-0.029981239	-0.05901171	-0.021703659	0.12871383	-0.05758163	0.0335632	-0.07821698	0.057791065	0.05681396	0.053013843	0.12775663	0.110523246
-0.09203641	-0.136204	-0.12549485	0.16311249	0.09942565	0.13327865	0.13867268	-0.059205756	0.11878535	-0.10165995	0.098398216	-0.108687885	-0.06581947	-0.09944752	-0.12896042	-0.04564281
0.05892689	0.12058764	0.15152417	0.042697538	-0.032762084	-0.14483604	0.0048750835	0.03493608	-0.011426829	0.091242895	-0.07033522	0.045173626	0.08377038	0.05651182	0.05017061	0.10333709
0.12243062	0.031832963	-0.08547312	-0.17311987	-0.06204273	-0.019805763	0.0061721983	0.14347114	-0.03500293	0.039020453	-0.044650428	0.059109163	0.08884227	0.09364607	0.07748332	0.048369534
0.026960818	0.07117888	-0.31146482	-0.06546964	-0.023465676	0.015617778	0.07225179	0.015970077	0.033885006	-0.038538095	0.040088363	0.026642747	0.07101338	0.025434444	0.0954448	0.024668872
0.008572235	0.0012415871	0.12560669	0.066617325	0.060888726	0.019766912	0.027281415	0.039477434	0.042806167	0.0063864994	-0.08523569	-0.038200915	-0.028018879	-0.061300676	0.022475872	-0.013848879
0.15410967	0.14866753	0.19302393	-0.06563799	-0.106566176	-0.11480664	-0.09595642	0.13695411	-0.08318332	0.14104782	-0.14440195	0.083439745	0.14608264	0.07668518	0.13008645	0.16011323
-0.06460104	-0.05544883	0.34912127	0.23204806	0.15041319	-0.05891235	0.09638229	-0.022083623	0.104920246	0.11109915	-0.07130985	-0.016165806	0.024294132	-0.09692161	-0.025749419	-0.013094476
0.051093344	0.05533818	-0.21873747	-0.027780117	-0.06594538	-0.07414537	0.04035898	0.097402245	-0.07659825	-0.0050905705	-0.06811142	0.0580827	0.09305138	0.09734372	0.09385813	0.08788615
-0.042693492	-0.04540025	0.0383686	0.09575984	0.02402264	0.041224852	0.044971913	-0.033173937	0.11561791	-0.03139808	0.054658182	-0.07245154	-0.061852284	-0.077540815	-0.004179422	-0.061972387
0.2438792	0.31099346	0.07323498	-0.28880852	-0.21715894	-0.25891274	-0.21742488	0.31582257	-0.20307294	0.2537196	-0.19477835	0.28905028	0.2834242	0.2259539	0.32541037	0.31638125
-0.077350184	-0.025366029	0.00824401	0.23909234	0.14606138	-0.048629228	0.052994207	-0.085333884	0.06112872	-0.021961408	-0.04320795	-0.032064248	-0.031275652	-0.02227565	-0.04225197	-0.012598039
0.06411581	0.06415957	-0.15450852	0.05133939	0.05369097	-0.025182936	0.0073528895	-0.028350135	0.016752575	0.034316506	-0.021908296	-0.01616989	0.08967757	-0.023052968	0.0790485	0.038608465
-0.07089914	-0.08579804	0.056283176	0.16899401	0.15011865	0.047681894	0.10535488	-0.11851979	0.053287342	-0.039493315	0.006337335	-0.09865341	-0.01924306	-0.11337106	-0.04188838	-0.010419738
-0.24006261	-0.18554732	-0.14873333	0.15821995	0.24973029	0.2285774	0.19520684	-0.167107	0.19200313	-0.21596639	0.16376312	-0.20046596	-0.22139819	-0.25073132	-0.20220163	-0.23962176
0.06459913	0.11448229	-0.07283176	0.05843796	0.008335236	-0.13968146	-0.063668855	0.10151371	-0.039647367	0.08513858	-0.13455069	0.05340852	0.0641734	0.10707323	0.0683234	0.130148
-0.23829907	-0.17664614	-0.19167253	0.16069257	0.22691324	0.2026777	0.2881056	-0.17100604	0.2182086	-0.19537699	0.21857886	-0.24174309	-0.15141521	-0.16919476	-0.19058539	-0.17377308
0.015030095	-0.04044611	-0.0071137333	0.078734204	0.10145352	-0.026637768	0.08590123	-0.051346645	0.023681011	0.037371155	0.05711886	-0.057152677	-0.016508033	-0.09165124	-0.039782047	0.014772632
